Step,Loss,Cost,Accuracy
1370,1.7635581492168517,1.7645581492168516,0.43
1375,1.759208937406556,1.760208937406556,0.35
1380,1.847165839663698,1.848165839663698,0.35
1385,1.6812883471507094,1.6822883471507093,0.39
1390,1.7546529231132502,1.75565292311325,0.39
1395,1.772206594406354,1.773206594406354,0.37
1400,1.9300139608204319,1.9310139608204318,0.29
1405,1.7568360722478136,1.7578360722478135,0.39
1410,1.6893914080605787,1.6903914080605786,0.41
1415,1.8203399841050754,1.8213399841050752,0.36
1420,1.7338877374164732,1.734887737416473,0.45
1425,1.7366962907276033,1.7376962907276032,0.4
1430,1.7714306239636668,1.7724306239636667,0.38
1435,1.8108569320231895,1.8118569320231894,0.39
1440,1.6568798593886513,1.6578798593886512,0.45
1445,1.7014100759096598,1.7024100759096596,0.39
1450,1.7131798817544814,1.7141798817544813,0.35
1455,1.7355725859158664,1.7365725859158663,0.39
1460,1.7370445248795991,1.738044524879599,0.45
1465,1.7339372314806232,1.734937231480623,0.42
1470,1.7110524045264315,1.7120524045264314,0.44
1475,1.7301873620301185,1.7311873620301184,0.33
1480,1.6295648850404796,1.6305648850404795,0.43
1485,1.6100279307137368,1.6110279307137367,0.44
1490,1.7283296173655989,1.7293296173655988,0.48
1495,1.734911050861316,1.7359110508613158,0.41
1500,1.7158837236807103,1.7168837236807102,0.47
1505,1.6412304524632777,1.6422304524632776,0.4
1510,1.6442783728411476,1.6452783728411475,0.41
1515,1.7006018073136828,1.7016018073136827,0.4
1520,1.7689951113462368,1.7699951113462367,0.37
1525,1.654528624321866,1.6555286243218659,0.43
1530,1.7253058453440897,1.7263058453440896,0.33
1535,1.8221978102181753,1.8231978102181752,0.34
1540,1.72224516077068,1.7232451607706798,0.43
1545,1.7841969594493623,1.7851969594493622,0.37
1550,1.7456959011771729,1.7466959011771728,0.41
1555,1.7453660597803378,1.7463660597803377,0.31
1560,1.6853754568282355,1.6863754568282354,0.41
1565,1.7601408173674193,1.7611408173674192,0.4
1570,1.6187598490182937,1.6197598490182936,0.42
1575,1.7158894417274606,1.7168894417274605,0.33
1580,1.7895515240865287,1.7905515240865286,0.4
1585,1.6946529201303928,1.6956529201303927,0.33
1590,1.6697418790198235,1.6707418790198234,0.44
1595,1.6557675874416204,1.6567675874416203,0.39
1600,1.734042111929729,1.7350421119297288,0.42
1605,1.8034225030139448,1.8044225030139447,0.33
1610,1.6727113094367205,1.6737113094367204,0.33
1615,1.859121805865994,1.8601218058659938,0.41
1620,1.8263033718801842,1.827303371880184,0.35
1625,1.7126815293379027,1.7136815293379026,0.39
1630,1.8271617688809636,1.8281617688809635,0.38
1635,1.769745899196263,1.7707458991962628,0.33
1640,1.6941049707965725,1.6951049707965724,0.43
1645,1.604739183902753,1.6057391839027528,0.41
1650,1.8866202452822833,1.8876202452822832,0.32
1655,1.8183198081135972,1.819319808113597,0.34
1660,1.7540215990320878,1.7550215990320877,0.33
1665,1.7853751469540589,1.7863751469540587,0.38
1670,1.7722188396223675,1.7732188396223674,0.42
1675,1.8362017261492127,1.8372017261492126,0.3
1680,1.7236862264294859,1.7246862264294858,0.34
1685,1.8097096339228533,1.8107096339228532,0.38
1690,1.773838855732052,1.7748388557320518,0.37
1695,1.5589067718901084,1.5599067718901083,0.46
1700,1.6481005358192105,1.6491005358192103,0.43
1705,1.6906880380000673,1.6916880380000672,0.44
1710,1.7188497243168002,1.7198497243168,0.44
1715,1.7943264101265337,1.7953264101265336,0.38
1720,1.5947535500764016,1.5957535500764015,0.46
1725,1.7227550840401846,1.7237550840401845,0.44
1730,1.7891510419702215,1.7901510419702213,0.37
1735,1.7339237442719642,1.734923744271964,0.37
1740,1.420995572914652,1.4219955729146518,0.55
1745,1.6699164527928554,1.6709164527928553,0.39
1750,1.7551343980103082,1.7561343980103081,0.35
1755,1.7172707978922803,1.7182707978922802,0.34
1760,1.770004304576228,1.7710043045762278,0.33
1765,1.741987278273627,1.7429872782736269,0.39
1770,1.6165083162857072,1.6175083162857071,0.31
1775,1.7810211216310168,1.7820211216310167,0.3
1780,1.6603418771745466,1.6613418771745465,0.44
1785,1.5205126569798344,1.5215126569798343,0.46
1790,1.7869406879372982,1.787940687937298,0.34
1795,1.7046185671451946,1.7056185671451944,0.4
1800,1.7170485776910391,1.718048577691039,0.42
1805,1.6827195458284305,1.6837195458284304,0.38
1810,1.7496016902088396,1.7506016902088395,0.38
1815,1.8145420794868599,1.8155420794868598,0.26
1820,1.6706098380735463,1.6716098380735462,0.49
1825,1.8288397528545566,1.8298397528545565,0.34
1830,1.7361094389835556,1.7371094389835555,0.36
1835,1.7216143568807112,1.722614356880711,0.36
1840,1.6698908570333137,1.6708908570333136,0.39
1845,1.6086439015592546,1.6096439015592545,0.41
1850,1.661281415459926,1.662281415459926,0.46
1855,1.7233621281309472,1.7243621281309471,0.38
1860,1.8335179603971485,1.8345179603971484,0.34
1865,1.7392291529674104,1.7402291529674103,0.39
1870,1.5612144513669768,1.5622144513669767,0.43
1875,1.7173778894753722,1.718377889475372,0.47
1880,1.7501456933984492,1.751145693398449,0.32
1885,1.7018983443308817,1.7028983443308816,0.37
1890,1.6652046464577805,1.6662046464577804,0.38
1895,1.77296119422054,1.77396119422054,0.36
1900,1.5911118624431457,1.5921118624431456,0.44
1905,1.6754259910492135,1.6764259910492134,0.41
1910,1.5022746042482868,1.5032746042482867,0.5
1915,1.694717611073111,1.695717611073111,0.41
1920,1.6628647633770242,1.663864763377024,0.41
1925,1.773768329512252,1.7747683295122518,0.41
1930,1.5462947843637327,1.5472947843637326,0.49
1935,1.5943728254910645,1.5953728254910644,0.44
1940,1.89322415200347,1.89422415200347,0.3
1945,1.7020644471345094,1.7030644471345093,0.43
1950,1.7382075562916903,1.7392075562916902,0.38
1955,1.6954045487983809,1.6964045487983808,0.43
1960,1.6062415911330425,1.6072415911330424,0.5
1965,1.7395713449336854,1.7405713449336853,0.42
1970,1.6493862347148252,1.650386234714825,0.46
1975,1.7213460166384456,1.7223460166384454,0.34
1980,1.7293599882093886,1.7303599882093885,0.44
1985,1.5465936796838164,1.5475936796838163,0.39
1990,1.7337515483989805,1.7347515483989804,0.36
1995,1.7369833718378147,1.7379833718378146,0.43
2000,1.6036505611998462,1.604650561199846,0.47
2005,1.6765785512623017,1.6775785512623016,0.36
2010,1.7560631132020403,1.7570631132020402,0.35
2015,1.7099085929694844,1.7109085929694843,0.42
2020,1.7152671380199302,1.7162671380199301,0.36
2025,1.6672474853664405,1.6682474853664404,0.51
2030,1.701918130386695,1.702918130386695,0.43
2035,1.5909981321299689,1.5919981321299688,0.42
2040,1.7578310811981028,1.7588310811981027,0.34
2045,1.6596654235805384,1.6606654235805383,0.36
2050,2.1330142868922954,2.1340142868922953,0.23
2055,1.6851113088874614,1.6861113088874613,0.46
2060,1.7158485732643973,1.7168485732643972,0.42
2065,1.7759082340689034,1.7769082340689033,0.42
2070,1.6996866063780685,1.7006866063780683,0.32
2075,1.7045301922062261,1.705530192206226,0.41
2080,1.716411766249515,1.717411766249515,0.41
2085,1.7520667972372177,1.7530667972372176,0.36
2090,1.6767647633996239,1.6777647633996238,0.44
2095,1.703951074009878,1.7049510740098779,0.39
2100,1.7015693954545636,1.7025693954545635,0.35
2105,1.681325541405659,1.6823255414056588,0.38
