Step,Loss,Cost,Accuracy
1705,1.6270043664465765,1.6280043664465764,0.41
1710,1.5209631166377822,1.521963116637782,0.42
1715,1.5467616485021896,1.5477616485021894,0.42
1720,1.3029522342751598,1.3039522342751597,0.54
1725,1.4435714155219188,1.4445714155219187,0.49
1730,1.4671530264334003,1.4681530264334002,0.45
1735,1.582380680216528,1.5833806802165278,0.41
1740,1.4155805532285353,1.4165805532285352,0.48
1745,1.6708088565736532,1.671808856573653,0.44
1750,1.544446597468309,1.545446597468309,0.42
1755,1.4572720578112421,1.458272057811242,0.38
1760,1.6418515411678722,1.6428515411678721,0.43
1765,1.4841097121615558,1.4851097121615557,0.46
1770,1.616122372162266,1.6171223721622658,0.35
1775,1.597557421798334,1.5985574217983338,0.37
1780,1.5942261721437203,1.5952261721437202,0.42
1785,1.3747355480322034,1.3757355480322033,0.5
1790,1.5676144364787283,1.5686144364787282,0.42
1795,1.5902769453665124,1.5912769453665123,0.42
1800,1.3337495356229556,1.3347495356229555,0.54
1805,1.5805552488010144,1.5815552488010143,0.45
1810,1.6096586469312075,1.6106586469312074,0.43
1815,1.539211316871277,1.540211316871277,0.39
1820,1.3570881945098097,1.3580881945098096,0.53
1825,1.6756877177433915,1.6766877177433914,0.4
1830,1.5744273815874061,1.575427381587406,0.39
1835,1.9249070507171304,1.9259070507171303,0.36
1840,1.400460982573435,1.401460982573435,0.48
1845,1.4833728644990232,1.484372864499023,0.45
1850,1.3795168379934701,1.38051683799347,0.56
1855,1.319396559746624,1.3203965597466238,0.62
1860,1.7217349735490481,1.722734973549048,0.32
1865,1.8811927044293666,1.8821927044293665,0.38
1870,1.1887574148318023,1.1897574148318022,0.57
1875,1.5666092928293032,1.567609292829303,0.45
1880,1.3576654997585234,1.3586654997585232,0.6
1885,1.988012373299068,1.9890123732990679,0.37
1890,1.808791359680876,1.809791359680876,0.38
1895,1.54329120237862,1.54429120237862,0.48
1900,1.3345187020764981,1.335518702076498,0.49
1905,1.434140414374128,1.435140414374128,0.51
1910,1.171889265629664,1.172889265629664,0.63
1915,1.4280198708770373,1.4290198708770372,0.54
1920,1.3357645194891326,1.3367645194891324,0.52
1925,1.379701465202478,1.3807014652024778,0.55
1930,1.31925220405017,1.3202522040501699,0.52
1935,1.41663251845689,1.4176325184568899,0.46
1940,1.4229833918112085,1.4239833918112084,0.48
1945,1.4525592409732493,1.4535592409732492,0.5
1950,1.7356568059278825,1.7366568059278824,0.38
1955,1.4269375037067906,1.4279375037067905,0.51
1960,1.5260738837137566,1.5270738837137565,0.42
1965,1.5809669324042641,1.581966932404264,0.47
1970,1.428105340304014,1.429105340304014,0.47
1975,1.4102742393682142,1.411274239368214,0.59
1980,1.6627926040731424,1.6637926040731423,0.39
1985,1.2592962337129867,1.2602962337129866,0.54
1990,1.5002482008457756,1.5012482008457755,0.43
1995,1.5065658242715103,1.5075658242715102,0.44
2000,1.5603476327826502,1.56134763278265,0.41
2005,1.2825582748965296,1.2835582748965295,0.59
2010,1.882601945597267,1.8836019455972668,0.33
2015,1.3679092043579095,1.3689092043579094,0.55
2020,1.4267267203132743,1.4277267203132742,0.51
2025,1.506120234830108,1.5071202348301078,0.45
2030,1.454619804656069,1.4556198046560689,0.54
2035,1.3185953146501055,1.3195953146501054,0.56
2040,1.5926075537018898,1.5936075537018897,0.41
2045,1.4306554509594755,1.4316554509594754,0.48
2050,1.803465323275903,1.804465323275903,0.38
2055,1.899536138679094,1.900536138679094,0.31
2060,1.645620320121436,1.646620320121436,0.49
2065,1.284621499010415,1.285621499010415,0.58
2070,1.3217332048047528,1.3227332048047526,0.53
2075,1.5983953237589048,1.5993953237589047,0.44
2080,1.4587432279993056,1.4597432279993054,0.5
2085,1.5386147020334549,1.5396147020334547,0.52
2090,1.6280335951407432,1.629033595140743,0.45
2095,1.4385828552786988,1.4395828552786987,0.55
2100,1.381768885101974,1.382768885101974,0.51
2105,1.7653010340470383,1.7663010340470382,0.38
2110,2.057409103362785,2.0584091033627847,0.31
2115,1.4693940300290609,1.4703940300290608,0.5
2120,2.1003468748591687,2.1013468748591686,0.33
2125,1.4384815829679898,1.4394815829679897,0.48
2130,1.2858307551718868,1.2868307551718867,0.59
2135,1.7165402820048314,1.7175402820048313,0.36
2140,1.4935302772172405,1.4945302772172404,0.41
2145,1.5600122632783708,1.5610122632783707,0.51
2150,1.3627502716854512,1.363750271685451,0.5
2155,1.760387017175657,1.761387017175657,0.38
2160,1.4256911999551918,1.4266911999551917,0.43
2165,1.6610840579556783,1.6620840579556782,0.43
2170,2.096109972362632,2.097109972362632,0.32
2175,1.3884503615834305,1.3894503615834304,0.51
2180,1.294716163348373,1.295716163348373,0.61
2185,1.5737934343776636,1.5747934343776635,0.44
2190,1.6024002068012257,1.6034002068012256,0.4
2195,1.4687163370522305,1.4697163370522304,0.46
2200,1.6689881577092496,1.6699881577092495,0.47
2205,1.2784753847649255,1.2794753847649254,0.54
2210,1.819936341183058,1.820936341183058,0.4
2215,1.3768162490442861,1.377816249044286,0.48
2220,1.3148364223790419,1.3158364223790417,0.5
2225,1.541439537446639,1.5424395374466389,0.42
2230,1.5563792935683112,1.557379293568311,0.51
2235,1.596643714460068,1.597643714460068,0.41
