Step,Loss,Cost,Accuracy
1180,1.5062575905675326,1.5072575905675325,0.45
1185,1.704171057486731,1.705171057486731,0.36
1190,1.603707636277469,1.6047076362774688,0.41
1195,1.4764374949285013,1.4774374949285012,0.45
1200,1.8277233344166937,1.8287233344166935,0.32
1205,1.5843428283939982,1.585342828393998,0.42
1210,1.313287811693028,1.3142878116930279,0.52
1215,1.7232525204029026,1.7242525204029024,0.43
1220,1.5627656280359823,1.5637656280359822,0.44
1225,1.5393698057182337,1.5403698057182336,0.43
1230,1.6723981610255343,1.6733981610255342,0.42
1235,1.4434480516150314,1.4444480516150313,0.5
1240,2.6644888890751757,2.6654888890751756,0.3
1245,1.4933251425565077,1.4943251425565076,0.43
1250,1.2448571932576504,1.2458571932576503,0.53
1255,1.3729945481802222,1.373994548180222,0.51
1260,1.6404061688627374,1.6414061688627373,0.4
1265,1.4475833207598592,1.448583320759859,0.57
1270,1.5075974784416197,1.5085974784416196,0.47
1275,1.6061236950211994,1.6071236950211993,0.43
1280,2.768020831320447,2.769020831320447,0.22
1285,1.5569125731828675,1.5579125731828674,0.44
1290,1.5973203238761249,1.5983203238761248,0.37
1295,1.699199951077773,1.700199951077773,0.38
1300,1.4738176284823903,1.4748176284823902,0.5
1305,1.3899291015304995,1.3909291015304994,0.44
1310,1.4064398455016782,1.407439845501678,0.47
1315,1.940059935221757,1.9410599352217568,0.38
1320,1.3986045512835414,1.3996045512835413,0.5
1325,1.5654082796978637,1.5664082796978636,0.45
1330,1.5803568161167771,1.581356816116777,0.44
1335,1.771344951030834,1.7723449510308338,0.45
1340,1.9051779844730814,1.9061779844730813,0.27
1345,2.0214314349602702,2.02243143496027,0.28
1350,1.9815247787386292,1.982524778738629,0.33
1355,1.9560189953047913,1.9570189953047912,0.28
1360,1.8603285784984245,1.8613285784984244,0.3
1365,1.4592336980256553,1.4602336980256552,0.5
1370,1.460996234643277,1.4619962346432769,0.5
1375,1.4494840411542964,1.4504840411542963,0.44
1380,1.7489321161202733,1.7499321161202732,0.35
1385,1.2953066612668533,1.2963066612668532,0.49
1390,1.5306307132829977,1.5316307132829976,0.4
1395,2.035507923730382,2.036507923730382,0.25
1400,2.183541521762104,2.184541521762104,0.32
1405,1.9993149826789332,2.0003149826789333,0.31
1410,1.4124753883987962,1.413475388398796,0.46
1415,1.3786422455467189,1.3796422455467188,0.53
1420,1.38622609443969,1.38722609443969,0.51
1425,1.5205534879972067,1.5215534879972066,0.5
1430,1.6153230341341531,1.616323034134153,0.42
1435,1.3508779363365886,1.3518779363365885,0.5
1440,1.9147978466834732,1.915797846683473,0.34
1445,1.3791868091065407,1.3801868091065406,0.54
1450,1.5945288735950314,1.5955288735950313,0.38
1455,1.4766665430577501,1.47766654305775,0.4
1460,1.5009072194299191,1.501907219429919,0.5
1465,1.8010920708809461,1.802092070880946,0.4
1470,1.546227809264475,1.547227809264475,0.47
1475,1.5154881092895724,1.5164881092895723,0.41
1480,1.287579910078924,1.288579910078924,0.59
1485,1.9421482935867393,1.9431482935867392,0.4
1490,1.6025241898382947,1.6035241898382946,0.36
1495,1.789874945830992,1.7908749458309918,0.36
1500,1.312642765274503,1.3136427652745029,0.54
1505,1.2672953171771548,1.2682953171771547,0.54
1510,1.2625364149539382,1.263536414953938,0.56
1515,1.759447163067721,1.760447163067721,0.38
1520,1.4573216739836596,1.4583216739836595,0.5
1525,1.568452834340113,1.5694528343401128,0.46
1530,1.3743158186512405,1.3753158186512404,0.5
1535,1.5428702438780058,1.5438702438780056,0.42
1540,1.429331673619227,1.4303316736192269,0.51
1545,1.4581841794173431,1.459184179417343,0.49
1550,1.6240799511412825,1.6250799511412823,0.36
1555,1.431805082105644,1.432805082105644,0.5
1560,1.3608279426507792,1.361827942650779,0.53
1565,1.4232802385836438,1.4242802385836437,0.55
1570,1.5127147557228318,1.5137147557228317,0.45
1575,1.600534589441955,1.6015345894419548,0.38
1580,1.774819970223777,1.775819970223777,0.42
1585,1.3131160393787524,1.3141160393787523,0.55
1590,1.4644319388401588,1.4654319388401587,0.51
1595,1.5105188867120694,1.5115188867120692,0.46
1600,1.4821888164062385,1.4831888164062383,0.48
1605,1.4993773325994295,1.5003773325994294,0.51
1610,1.4160274211703319,1.4170274211703318,0.49
1615,1.4877247955090471,1.488724795509047,0.45
1620,1.6433433352943363,1.6443433352943362,0.41
1625,1.385792696368186,1.3867926963681858,0.53
1630,1.8809636732970967,1.8819636732970966,0.4
1635,1.4694143911243487,1.4704143911243486,0.51
1640,1.4361264544727264,1.4371264544727262,0.47
1645,1.4339837598234562,1.434983759823456,0.47
1650,1.774558734641675,1.7755587346416748,0.37
1655,1.5405425707152418,1.5415425707152417,0.45
1660,1.6329807897151583,1.6339807897151581,0.39
1665,1.6482734680763989,1.6492734680763987,0.41
1670,1.6205619586731275,1.6215619586731274,0.45
1675,1.5970276753482837,1.5980276753482836,0.41
1680,2.0370855273885438,2.0380855273885436,0.27
1685,1.5263308647021332,1.527330864702133,0.42
1690,1.5173110161567411,1.518311016156741,0.4
1695,1.3534656698196077,1.3544656698196076,0.5
1700,1.4734945278568552,1.474494527856855,0.52
1705,1.5424866465001414,1.5434866465001413,0.4
1710,1.4407357091565742,1.4417357091565741,0.47
1715,1.6723091286329232,1.6733091286329231,0.38
1720,1.2529781151964208,1.2539781151964207,0.59
1725,1.6856419484898653,1.6866419484898652,0.46
1730,1.6878403444348244,1.6888403444348243,0.36
1735,1.4750862347204756,1.4760862347204755,0.44
1740,2.151228221235853,2.152228221235853,0.35
1745,1.9457457322371514,1.9467457322371513,0.37
1750,1.5020580139502784,1.5030580139502783,0.47
1755,1.4437462785392958,1.4447462785392957,0.48
